"","X0","X0.25","X0.5","X1","X1.5","X2","X2.5","X3","X4","X5","X6","X7","X8","X9","X10","X15","X20"
"52",7.68515535949267,6.71202775325671,7.12829530966562,3.57973494551626,7.58480003930451,1.94626521897059,3.76494022491437,5.72697131890437,6.09696542850967,2.71144678847569,3.01025578024275,0.681061096722224,0.955180868004285,1.06346317491705,0.895828950212973,0.114352147131274,0
"53",7.64638889997554,4.67173435096373,9.19981563353762,4.94842681088024,0,3.20213397967476,2.76366610375358,6.11203793558865,5.65190575899851,2.70987767396894,2.19400026480259,3.09044596494897,2.07918828409797,0,1.00054213212507,1.36494093893134,1.14747507579504
"54",6.57322351810037,5.17399120913205,5.645745249703,4.7689937972247,5.51983185796903,2.66113507380548,3.97412905103156,4.63968632543615,4.56538005165492,4.20865737703745,3.5537642675564,2.52340995051257,0.470763555492888,0.0816736470074184,0.730533809173684,0.65806934043309,0.181593073295074
"55",6.88345083344494,4.71245463244508,6.76950687535694,2.89199602183241,5.39296609948914,4.64141840615662,2.94280138952625,4.83982162275633,3.43081976956668,2.03554507687147,0.780348986868136,1.04289229933064,1.19318800966843,0,0.0399861592704783,1.58202065756322,0.875122954872859
"56",6.59752144935842,0.929696199310706,7.40690223146058,5.23716599772438,4.73550866239394,4.55015092299463,5.3394268747557,6.26908726482759,1.21554657650019,2.41447195011436,1.36712496567929,3.07229160545029,1.65551010797613,1.22783017398901,0,0.0812373798681832,0.190974755918782
"57",5.7998656175872,6.60012777857897,5.49870887955334,4.75497791646618,3.58733479208061,5.45567289560262,3.93350521271955,2.24298927465944,6.41676799570787,2.10585629489813,1.34715373941935,1.79130305475877,1.05133194562268,1.92096145275702,1.29548226404833,0,0
"58",7.38675149904427,5.45449556027861,8.22227644206763,6.68263537680231,2.90121726071438,4.8821171473666,3.07001129845301,2.78369797593237,5.3568139337767,3.10793996094234,1.34486777317555,4.8176746319433,0.075413572502586,0.802455870026617,1.40126882719972,1.11124101317786,0.560474859265423
"59",4.07500526384249,5.51358035312655,4.67297799426027,2.87202948073021,3.66569008576514,2.76208401048261,4.74724466787255,0.832850005956616,3.0062257925163,1.69612739317578,0.443381228902499,2.54806144242803,1.81038451469938,2.12830837137236,1.38491045749984,0.571863009411037,0.127295318462027
"60",6.29036619781353,8.17235467751415,5.36860381448741,2.3506105962362,6.81071399897637,4.81344479444881,3.67198383498618,4.94433790095447,2.39310629749657,2.81173395541494,1.55745741095233,0.53899329503606,0.457673950873106,1.04851720618918,0.546672892463739,0.744845808428013,0.220415475441643
"61",2.32235810759291,5.13086868683161,8.21616474929519,2.91142671469823,5.26869795020598,5.80369211772722,6.51693139955703,4.63002427654442,2.09153758823582,2.60461443579491,0.88831935143387,1.51532539098763,1.54168507644551,0.448507407423524,0.675304950797103,0.424846891863889,0.441133025422037
"62",5.76949871285127,8.43509248144909,7.95221978365256,5.442319282796,1.37576533395163,5.83278416984316,5.34090530703867,4.36278556003808,1.52537666979914,1.4759776419616,2.36307302206388,3.11925147582068,1.82162024815352,1.74001034612514,1.5561058711551,0,0.697346649076604
"63",8.04262050753545,8.3712460038228,6.39772452512316,5.86549159907795,5.46190058656736,3.02047424794317,4.67963086946268,3.11633560338586,3.47199736370035,1.51544516605071,1.27707329306688,4.06806103578353,0.686754725248851,1.86955400379591,0.743866172179465,0.580846040551952,0.0729892857104535
"64",6.84028594084243,4.31204176065467,5.49227686195508,3.5815710747555,3.41397839297654,2.73812183963623,5.4386525966369,5.22624457979745,3.77428254792089,3.93440299199094,1.92329917333566,2.19274582221751,0.816286792060707,0,0.940645389999203,1.0521105435163,0.120063064043018
"65",3.2355430847005,9.15006931720331,2.74204773183997,2.87910087304864,6.33180016860877,3.30815589635369,2.02486717421134,5.14023328529053,3.85663857880619,1.10716078057876,2.0278187345761,0.675728063624622,0.664747813966793,1.44935862021991,0.336701713726175,0,0.130035225044268
"66",5.18335318030818,4.89102088926763,8.07907587766156,4.24093645089767,2.92111170253321,3.71923273760229,3.83996821318641,5.58213371670479,5.52446769674668,1.83365849281516,1.35225567051842,0.998603901194514,0.750918789189161,1.24135978810123,1.44569116985841,0.317983120325309,0.00933414691422274
"67",5.91528574418521,4.32294933998197,5.64457290137009,3.3880166181827,9.19535319701995,1.84593159642499,6.00736494541233,3.22582897902012,2.46450667470344,1.42452068684153,2.74937335055979,2.36400097549105,2.43492868652593,1.59271980091733,1.26466290768,0.0877541227309069,1.05022361951231
"68",10.3368354972679,2.13036587714772,2.47153755451144,5.89850447584621,4.13830655838761,4.41056873328607,7.0866526745761,2.24572499354102,2.24578410531479,0,1.54280798728751,1.76143588051708,2.41579253614515,1.99782981705568,0,0.354821813711619,1.15513069090273
"69",7.51778966061561,5.64408063016878,5.30388531290413,6.53753500745279,1.14173636596785,5.67279566009923,2.84591778583231,3.46081973787979,2.75282001344538,2.40715894121139,2.19082500002598,0.984102467777506,2.0801911664196,1.15353800666479,1.34937285241725,1.52636850312071,0.133622649431033
"70",9.83925083041406,5.46896599227066,2.21804033669525,6.38671993751044,6.8564134195734,4.23369707657759,5.32352992905902,2.93008494161762,2.3598645875895,2.67653654436804,2.34373044041146,1.97691923503931,0,1.51947714836425,0.773052262293467,0.725787031930351,0.578346477929006
"71",5.10077112039143,2.32898949972894,4.76373401748946,5.23852180603846,3.9580760856057,4.95907396826633,5.37966901138408,4.84601216264298,3.2612746014243,2.90253098518035,4.76708796091417,4.25733314437095,0.441297662797069,1.33331484437858,1.59971148423498,2.0718596346351,0.869738006908725
"72",7.06438300763668,10.515548095228,0.774987406793986,4.05811677178962,6.67678763615744,4.83337645720463,3.71614545547202,2.88602452393269,3.16845488129597,3.31172870174791,3.272174485886,1.5514240752433,0.734872558227729,0.19110488915962,0.526281830556842,1.20015542895372,0.818185688187028
"73",4.69665691685465,3.23258931768121,5.9296782371286,5.45332966878311,6.03140410347503,4.3267038564988,6.08787340755065,3.95521328302715,3.18142439787589,2.01473737812557,1.37576334646186,0.946449459320146,1.46401166551004,2.39326998820155,1.71860685965541,0.103748761365945,0.464544364036816
"74",9.30044128620534,4.21631558422225,4.73153132580879,6.40253828286411,6.33902099718873,4.89591805716563,3.24632237273419,3.94666859469817,2.29554248351077,3.8109263019226,0.709792589821673,1.45159165930838,1.05714937596078,1.86176356674989,1.33383909438034,1.19056762363821,0
"75",6.50288181862501,4.73266732453606,5.90629324985077,6.3512639944652,2.82333695169409,5.41584673924724,2.64532917800397,2.25275335714893,2.4357767983865,1.28232492545362,1.68183158844072,1.52211602007574,2.04141921448151,1.68442049728505,1.16854185852255,0.595415230736563,0.308800310319956
"76",5.82090283771319,5.57990934478325,5.42045944494065,2.86740742243125,8.79084411560789,1.85854660711224,3.54963047520694,2.31325192124151,4.18453821417137,3.70815980685621,2.42924456514503,1.8597786365125,2.90274337956455,2.68813179173208,0.200145467366211,0,0.173428065219944
"77",4.34390450078456,5.67181973083964,8.7653789552841,1.2228379920173,5.7793239109257,1.95861163590795,1.61553140062747,2.78090083245337,4.07653452920725,3.81696604415875,3.63720728014754,3.16722290744121,0.147311398708154,0,1.37043741240337,0.320223571139249,0.222683421267779
"78",4.30374963929102,5.37200247178584,9.59947671218414,7.07711429761764,3.08559250420351,4.76400401957526,5.81735937525132,5.64911318849734,7.04938232176339,2.90023609713015,2.51513761922474,0.600734200562825,0,0,1.268320995015,1.29271297217041,0.138167431492102
"79",4.81478842897381,6.21603234703775,5.05053186534786,4.38261088696801,5.44497613634977,2.72144866057937,5.3356015354204,5.1580419856823,2.14494540432256,2.43538177982924,0.948475780643498,1.88083670367717,3.24750677387179,0,1.32368962651189,0,0
"80",9.50106418407809,10.3158231646393,4.02707293333116,3.21849780948826,5.14756026150045,4.12741227937174,2.00006582094725,1.87654198183436,3.845935259828,2.97810930650244,4.63437872223335,2.33399857192878,1.22795462741195,1.83666716089415,0,2.10964084328212,0
"81",8.48833036397794,1.73562618315737,4.10279420470531,3.90750297073775,4.8676174412065,4.1322057112847,4.01631659306663,4.92121166751726,3.31386999981937,2.3776682645039,2.18648389528459,1.18200741386042,2.88977394268165,2.75347258786465,1.24954199709977,1.04543066254942,0.233211271052435
"82",8.34601678690147,4.5758222303669,6.85544887795827,3.02822674442479,4.71461650621765,5.73813529108489,1.42366995520815,6.28982137958238,4.35120331941417,1.65813616065681,1.98045217769829,3.80620273962683,1.32881086742276,1.31182765089488,0.605940954236917,1.22710859779314,0.807008876754435
"83",5.69186652493348,3.98910410585681,3.15027221959261,6.00415684856606,3.77151772515632,5.09294366970256,4.47242123843836,1.95843393582716,2.87138633634649,3.76953789971679,2.52072284944584,1.39663721230618,0.703719495815416,0,0.960916763126787,0.0718317523018011,0.398480469760258
"84",7.44842658220131,7.0333060732413,8.29709424778585,2.26291410621822,4.89025523287213,3.46301345706883,4.34883063266384,5.20817378882633,1.01229486710196,4.48936447850539,3.45877067491729,0.374758829641763,2.42821387283901,0.771126101055499,0.827056879646919,0.654951947799232,0.572646916116934
"85",6.85467155993907,6.1204178639887,0.407132469533211,7.61294540760628,3.18930828894709,7.3928170050729,4.76622353521462,3.02454228143992,0.0122337172939893,3.60252343049022,2.95870954402151,1.02535584361878,2.46253876253862,0,1.79154793740545,0,0.269143407080971
"86",4.26924469159875,4.74539791863209,3.7648269472132,2.82273054085342,3.85572497253933,2.93954066010633,4.7586938480377,7.12607441642573,3.90719083149666,3.04976488339954,2.63102623847561,1.61756525933664,1.35013408863687,1.69924331722046,0,0.871506410376682,1.13874489872628
"87",6.15875557028837,4.4645076152438,2.84177363904915,5.46435134279416,5.32690551498338,5.08056335020028,4.84691608243168,4.74063332817163,1.16743071539708,1.96553142199942,1.94001893638181,2.78276121096604,1.73279285714171,1.31637960353,0,0.874558277586291,0.174086835009971
"88",0,5.90400448588691,7.61760422171269,4.08208181127112,2.9800957357005,2.61337291744322,1.93973917104125,2.99096517205487,3.32077410348425,4.31440374067325,0.953100765708583,3.25046488989279,2.07408919396633,1.89084401804664,1.45305100332628,0,0.496623083425698
"89",5.03237314510066,7.40484231736778,6.27324082748615,2.39106596817465,0,3.53392904175917,5.75647914516821,1.37816354704289,1.67607936996979,2.68062856039667,3.87811580465454,0.981260971031879,0.498949542495812,3.17663119721999,3.26516544133054,0.3672325127452,0.114152084231936
"90",6.4593966823635,6.55594333064345,9.96748803977289,4.82683758879224,6.72621438262426,5.08844257907205,4.14362257504976,3.90431496581963,5.51563082119725,2.57113204875653,1.96337640421281,1.19000605648654,0,2.61462209082318,0,0,0.156261571457511
"91",1.81443024199901,7.01024341966899,6.50076078730747,4.95030726382438,4.48267339667253,3.98095912191439,4.41380798088683,0.0105894222290384,3.47530667653884,4.08441705888031,3.63092186362023,0.900948079454901,2.7020481926551,0.530170591365193,2.17734501340942,0,0.0492498882698455
"92",5.00141965373679,2.54625690209648,7.53846564679072,4.19109259698676,0.214649051968527,2.89803977887559,1.7819394582206,2.62625926963264,2.56992945109422,2.73685806194173,3.27867069056534,1.35114049361544,1.22979619707762,1.55894026147252,0.0817181362685206,1.10704299943078,0
"93",2.35604089295373,6.35162410040786,8.45511186595342,5.0994262635849,4.52847008061903,3.69925677773653,6.12687186241637,3.66439983122388,5.46355368624723,1.11114537970218,2.79333775113383,3.48227747243434,1.05185670515363,0.304583651212533,0.688441190413549,0,1.11969882076929
"94",6.79816264594402,5.35785076166641,5.62698566164656,4.10317450198336,5.9800223871617,5.6261662983605,2.34770314790177,2.23992785520348,2.49778447340583,4.5446985975257,1.59304082203349,0.407152718869298,1.00986816103185,0.955362582929515,0.584648577828409,0.993284111270458,0.28506397803048
"95",4.43745537382796,2.33956872487608,8.43098576466083,4.10590149453563,7.33690181101538,5.79986448877638,4.63834298499369,2.29167834402918,2.23638712185394,3.44486004048951,4.12535570245845,2.12475046483237,1.20039509470911,0,0.685694604124659,0,0
"96",3.48177181321644,4.68952098831017,6.96201743669876,3.65524702114571,5.46223482866923,5.70994190715991,4.12269859869119,4.53677858081179,3.77429382947456,1.76275314967353,2.19882874335911,3.52211717695933,0.370076802920565,3.08492528409111,0,0.833754503392599,0.98321079202623
"97",4.57552385990993,7.50298820694734,8.87214849176328,4.41767850444775,7.61513501210869,3.05986535529581,6.06203680623624,3.46811611442035,1.34840717260519,1.23184401571002,3.11224331752152,3.11950810667291,1.91670887905883,1.72087185440664,0,0.151502895382357,0.78383521445335
"98",4.52009470328963,6.59426478859747,4.35475759125764,5.94000678980002,6.57591228515804,3.23869265700982,2.40461010404561,2.65253895642585,4.61188317405323,3.29283878559368,1.81783824057829,0,0.442820610913453,1.44282830572351,0.245568288210828,0.4187752983469,0.136800917666118
"99",7.39259584994102,8.00474950660849,6.25864968788224,6.18979596667565,4.17912346215877,5.48252758563902,3.08083741952851,5.75986020587544,4.1258597610987,1.62760100002057,2.29385178471663,0.329734883511154,0.654995264599267,1.96906908585215,2.40994382194144,0.946076347929238,0.617176337750266
"100",1.86464090183162,5.41129438858195,7.13058751490994,6.86444054538509,2.97493836164217,4.00898826091164,3.77432152156879,4.63594207493184,3.54588238699564,0.207063334147185,4.1898157823926,1.24242365758043,2.39470139249295,1.31063167616809,2.09574228352519,0.799930274828444,0.906875404212107
"101",7.62200701836867,6.96381480424917,6.20257681112387,2.79390589915746,3.78555827449904,5.54014077809119,3.80159886485293,3.27758597527531,2.51433905758249,1.18557048008984,0,1.78088605704455,2.18096004072411,2.03349648942438,2.15468351722782,0.83289545495769,0.196163295792286
"102",10.7606986053975,7.97067734083175,6.18290066895658,5.51586929024096,4.81915854981366,6.7035557127639,1.30606685488699,4.06800201918993,2.73274640655235,3.40281584402619,3.54786798467363,0.920315939941522,1.57072650486191,0.572210447140893,0.831341449223626,1.07862663191747,0.54208164612111
"103",4.16129380032178,4.58758286556743,4.44690440187514,4.72178970780383,3.95680752962033,5.41423504440702,6.5419688651134,2.29023856575871,2.18671271698421,2.00352326840284,1.35064052450755,0,0.3049362919726,1.4309175859588,0.508830147214009,1.3803407672017,0.844768692439228
"104",5.01525747293662,6.20768897711249,5.4899574018255,4.66455210680101,4.78499590563906,5.14186924475702,4.91129880699038,0.34964588613035,4.57168734988537,3.89109603699514,1.24323717719179,2.72356321152219,1.7322069508256,0.884749104283078,0.731900622011394,0.758339326434211,0.614368219611702
